2022-04-14 09:36:02.788 [main] INFO  App - Starting App using Java 17.0.2 on sakurasawahina with PID 16692 (D:\Idea-Project\magicbazaar\magicbazaar-web\target\classes started by sakurasawahina in D:\Idea-Project\magicbazaar)
2022-04-14 09:36:11.862 [http-nio-8081-exec-1] INFO  com.a243.magicbazaar.config.log.LogAspect - method:com.a243.magicbazaar.controller.reception.ReCommodityController.trend()
2022-04-14 09:36:11.935 [http-nio-8081-exec-1] INFO  com.a243.magicbazaar.config.log.LogAspect - param:[]
2022-04-14 09:36:11.935 [http-nio-8081-exec-1] INFO  com.a243.magicbazaar.config.log.LogAspect - result:Result(success=true, code=0, msg=请求成功, count=null, data=[CommodityVo(id=20, title=彩虹社 EN Whiteday Goods 2022 挂画, subTitle=【EN Whiteday Goods 2022】タペストリー, price=246.00, commodityNumber=45, description=, photo=/image/cf903df0-cb79-4cc0-a2e5-09d00f1d6467.jpg, fullPhoto=/image/161e0bd1-e026-40d1-952f-e13b00f16197.jpg;/image/7f47442a-4d54-45b1-8dd3-04a57e341232.jpg;/image/51238bdb-7278-4b11-a383-e3f14e7f7029.jpg;/image/74f154a9-ab65-4ade-ae10-eea0f7399aa5.jpg;/image/1c7409b6-631a-4f9e-a20d-aa259d2a0a10.jpg;, commodityBrandName=万代, commodityTypeName=文具办公, commodityStatus=1, previewEndTime=null, previewInfo=null, saleStartTime=null, promotionPrice=null, promotionType=0, promotionStartTime=null, promotionEndTime=null, publishStatus=1, deleteStatus=0, commodityVerify=1, createTime=2022-03-23T09:34:56, updateTime=2022-03-23T09:34:56), CommodityVo(id=21, title=彩虹社 EN Whiteday Goods 2022 亚克力立牌, subTitle=【EN Whiteday Goods 2022】アクリルスタンド, price=92.00, commodityNumber=45, description=, photo=/image/00afceb8-96e6-4814-be36-b9078c7cfcc3.jpg, fullPhoto=/image/69be3584-2990-431b-8b53-82c0164e966c.jpg;/image/518cc3ff-04c3-4d8a-93ce-ed9ada100386.jpg;/image/a8823bdd-db13-4589-8bcb-1fe223afd5d2.jpg;/image/aedd9bf8-2b31-439c-8bf0-be86c849554a.jpg;/image/06a3198b-1dab-4e04-a073-b9c58b280d28.jpg;, commodityBrandName=GSC, commodityTypeName=日用家居, commodityStatus=1, previewEndTime=null, previewInfo=, saleStartTime=null, promotionPrice=null, promotionType=0, promotionStartTime=null, promotionEndTime=null, publishStatus=1, deleteStatus=0, commodityVerify=1, createTime=2022-03-23T09:35:43, updateTime=2022-03-23T09:35:43), CommodityVo(id=22, title=彩虹社 EN Whiteday Goods 2022 亚克力钥匙圈, subTitle=【EN Whiteday Goods 2022】アクリルキーホルダー, price=85.00, commodityNumber=45, description=, photo=/image/a14bd400-a0f3-465f-947b-24e46d943a20.jpg, fullPhoto=/image/6484fa89-9711-4d65-ae9e-e435f9e04efc.jpg;, commodityBrandName=MaxFactory, commodityTypeName=角色周边, commodityStatus=1, previewEndTime=null, previewInfo=null, saleStartTime=null, promotionPrice=null, promotionType=0, promotionStartTime=null, promotionEndTime=null, publishStatus=1, deleteStatus=0, commodityVerify=1, createTime=2022-03-23T09:36:14, updateTime=2022-03-23T09:36:14), CommodityVo(id=23, title=约会大作战 精灵再临 七罪 新春旗袍Ver., subTitle=约会大作战 精灵再临 七罪 新春旗袍Ver., price=960.00, commodityNumber=45, description=, photo=/image/7c98949d-5eff-4636-ba59-b98fcd487c2b.jpg, fullPhoto=/image/25b097fb-def9-47f0-bd01-65d7ceda9532.jpg;/image/a6bdc812-b055-469f-96d8-e808ab073bf7.jpg;/image/f49a437b-e559-47af-9f4f-4b7f0af02d1a.jpg;/image/ca074191-11d3-4aad-946f-bb13a4230d31.jpg;, commodityBrandName=MEDICOM TOY, commodityTypeName=等比例手办, commodityStatus=1, previewEndTime=null, previewInfo=, saleStartTime=null, promotionPrice=null, promotionType=0, promotionStartTime=null, promotionEndTime=null, publishStatus=1, deleteStatus=0, commodityVerify=1, createTime=2022-03-23T09:37:18, updateTime=2022-03-23T09:37:18), CommodityVo(id=26, title=青春猪头少年不会梦到怀梦美少女 樱岛麻衣 异色礼服Ver., subTitle=青春ブタ野郎はゆめみる少女の夢を見ない 桜島麻衣～カラードレスver. ～, price=960.00, commodityNumber=45, description=, photo=/image/5fd27130-c35c-4dc8-ba97-9e98fb80e22b.jpg, fullPhoto=/image/290d7673-7f47-4e7e-8b01-34cdc14c4194.jpg;/image/8ad36e3b-cec7-43b1-9488-3ba5f5d1d567.jpg;/image/666c6f19-1fd1-49df-8230-af4a521dc91a.jpg;/image/1e52e3ce-32f9-47fb-83dc-ecf5ea47dcf3.jpg;/image/f121d1c9-54a3-47e3-b33b-014e367e3473.jpg;/image/52cfb45d-b729-48e0-8743-63b7f1d38b56.jpg;, commodityBrandName=ORANGE ROUGE, commodityTypeName=等比例手办, commodityStatus=1, previewEndTime=null, previewInfo=null, saleStartTime=null, promotionPrice=null, promotionType=0, promotionStartTime=null, promotionEndTime=null, publishStatus=1, deleteStatus=0, commodityVerify=1, createTime=2022-03-23T09:40:34, updateTime=2022-03-23T09:40:34), CommodityVo(id=30, title=sss, subTitle=sss2, price=20.00, commodityNumber=101, description=, photo=/image/7c703874-1608-4de6-9e7f-0a2705cc495f.jpg, fullPhoto=/image/f31cd50d-9a69-4183-b831-1abc27e822b7.jpg;, commodityBrandName=GSC, commodityTypeName=拼装模型, commodityStatus=1, previewEndTime=null, previewInfo=null, saleStartTime=null, promotionPrice=null, promotionType=0, promotionStartTime=null, promotionEndTime=null, publishStatus=1, deleteStatus=0, commodityVerify=1, createTime=2022-04-05T15:26:41, updateTime=2022-04-05T15:26:41), CommodityVo(id=38, title=Test, subTitle=Test, price=12.00, commodityNumber=6, description=Test, photo=/image/02916540-b282-4c74-b1af-c2fe1628be24.jpg, fullPhoto=/image/e816d58f-c3ed-4f11-b99e-294061ce0c93.jpg;/image/a7c64821-50e1-443c-b887-b219c446c62a.jpg;/image/e5db5c7a-f6dd-4ff5-8888-e9be88fc576d.jpg;/image/1f50fe73-41d7-4c7e-befa-b9deec708a19.jpg;/image/ee544cb0-e8b0-4105-bb7c-8bc78bad630e.jpg;/image/76a0b7fe-4112-421d-9f7a-d6a26832ff5f.jpg;, commodityBrandName=万代, commodityTypeName=等比例手办, commodityStatus=1, previewEndTime=null, previewInfo=null, saleStartTime=null, promotionPrice=null, promotionType=0, promotionStartTime=null, promotionEndTime=null, publishStatus=1, deleteStatus=0, commodityVerify=1, createTime=2022-04-06T15:49:25, updateTime=2022-04-06T15:49:25), CommodityVo(id=40, title=Test3, subTitle=Test, price=15.00, commodityNumber=15, description=Test, photo=/image/f9ca9b47-f541-455a-bbcd-58f1e3d4b680.jpg, fullPhoto=/image/70f2d9c2-47f1-4184-b8cb-08a3eb18b5ef.jpg;, commodityBrandName=万代, commodityTypeName=等比例手办, commodityStatus=1, previewEndTime=null, previewInfo=null, saleStartTime=null, promotionPrice=null, promotionType=0, promotionStartTime=null, promotionEndTime=null, publishStatus=1, deleteStatus=0, commodityVerify=1, createTime=2022-04-12T11:03:33, updateTime=2022-04-12T11:03:33)])
2022-04-14 09:36:11.950 [http-nio-8081-exec-1] INFO  com.a243.magicbazaar.config.log.LogAspect - execution time:441ms
2022-04-14 09:36:11.951 [http-nio-8081-exec-1] INFO  com.a243.magicbazaar.config.log.LogAspect - ===============log end===============
2022-04-14 09:36:12.060 [http-nio-8081-exec-1] INFO  com.a243.magicbazaar.config.log.WebLogAspect - {"method":"POST","uri":"/reception/commodity/trend","url":"http://localhost:8081/reception/commodity/trend","result":{"msg":"请求成功","code":0,"data":[{"promotionType":0,"commodityNumber":45,"commodityTypeName":"文具办公","description":"","photo":"/image/cf903df0-cb79-4cc0-a2e5-09d00f1d6467.jpg","commodityTypeId":22,"updateTime":1647999296000,"commodityBrandId":1,"title":"彩虹社 EN Whiteday Goods 2022 挂画","commodityBrandName":"万代","fullPhoto":"/image/161e0bd1-e026-40d1-952f-e13b00f16197.jpg;/image/7f47442a-4d54-45b1-8dd3-04a57e341232.jpg;/image/51238bdb-7278-4b11-a383-e3f14e7f7029.jpg;/image/74f154a9-ab65-4ade-ae10-eea0f7399aa5.jpg;/image/1c7409b6-631a-4f9e-a20d-aa259d2a0a10.jpg;","subTitle":"【EN Whiteday Goods 2022】タペストリー","createTime":1647999296000,"price":246,"commodityStatus":1,"deleteStatus":0,"commodityVerify":1,"id":20,"publishStatus":1},{"promotionType":0,"commodityNumber":45,"commodityTypeName":"日用家居","description":"","photo":"/image/00afceb8-96e6-4814-be36-b9078c7cfcc3.jpg","commodityTypeId":23,"updateTime":1647999343000,"commodityBrandId":2,"title":"彩虹社 EN Whiteday Goods 2022 亚克力立牌","commodityBrandName":"GSC","fullPhoto":"/image/69be3584-2990-431b-8b53-82c0164e966c.jpg;/image/518cc3ff-04c3-4d8a-93ce-ed9ada100386.jpg;/image/a8823bdd-db13-4589-8bcb-1fe223afd5d2.jpg;/image/aedd9bf8-2b31-439c-8bf0-be86c849554a.jpg;/image/06a3198b-1dab-4e04-a073-b9c58b280d28.jpg;","previewInfo":"","subTitle":"【EN Whiteday Goods 2022】アクリルスタンド","createTime":1647999343000,"price":92,"commodityStatus":1,"deleteStatus":0,"commodityVerify":1,"id":21,"publishStatus":1},{"promotionType":0,"commodityNumber":45,"commodityTypeName":"角色周边","description":"","photo":"/image/a14bd400-a0f3-465f-947b-24e46d943a20.jpg","commodityTypeId":21,"updateTime":1647999374000,"commodityBrandId":3,"title":"彩虹社 EN Whiteday Goods 2022 亚克力钥匙圈","commodityBrandName":"MaxFactory","fullPhoto":"/image/6484fa89-9711-4d65-ae9e-e435f9e04efc.jpg;","subTitle":"【EN Whiteday Goods 2022】アクリルキーホルダー","createTime":1647999374000,"price":85,"commodityStatus":1,"deleteStatus":0,"commodityVerify":1,"id":22,"publishStatus":1},{"promotionType":0,"commodityNumber":45,"commodityTypeName":"等比例手办","description":"","photo":"/image/7c98949d-5eff-4636-ba59-b98fcd487c2b.jpg","commodityTypeId":2,"updateTime":1647999438000,"commodityBrandId":4,"title":"约会大作战 精灵再临 七罪 新春旗袍Ver.","commodityBrandName":"MEDICOM TOY","fullPhoto":"/image/25b097fb-def9-47f0-bd01-65d7ceda9532.jpg;/image/a6bdc812-b055-469f-96d8-e808ab073bf7.jpg;/image/f49a437b-e559-47af-9f4f-4b7f0af02d1a.jpg;/image/ca074191-11d3-4aad-946f-bb13a4230d31.jpg;","previewInfo":"","subTitle":"约会大作战 精灵再临 七罪 新春旗袍Ver.","createTime":1647999438000,"price":960,"commodityStatus":1,"deleteStatus":0,"commodityVerify":1,"id":23,"publishStatus":1},{"promotionType":0,"commodityNumber":45,"commodityTypeName":"等比例手办","description":"","photo":"/image/5fd27130-c35c-4dc8-ba97-9e98fb80e22b.jpg","commodityTypeId":2,"updateTime":1647999634000,"commodityBrandId":8,"title":"青春猪头少年不会梦到怀梦美少女 樱岛麻衣 异色礼服Ver.","commodityBrandName":"ORANGE ROUGE","fullPhoto":"/image/290d7673-7f47-4e7e-8b01-34cdc14c4194.jpg;/image/8ad36e3b-cec7-43b1-9488-3ba5f5d1d567.jpg;/image/666c6f19-1fd1-49df-8230-af4a521dc91a.jpg;/image/1e52e3ce-32f9-47fb-83dc-ecf5ea47dcf3.jpg;/image/f121d1c9-54a3-47e3-b33b-014e367e3473.jpg;/image/52cfb45d-b729-48e0-8743-63b7f1d38b56.jpg;","subTitle":"青春ブタ野郎はゆめみる少女の夢を見ない 桜島麻衣～カラードレスver. ～","createTime":1647999634000,"price":960,"commodityStatus":1,"deleteStatus":0,"commodityVerify":1,"id":26,"publishStatus":1},{"promotionType":0,"commodityNumber":101,"commodityTypeName":"拼装模型","description":"","photo":"/image/7c703874-1608-4de6-9e7f-0a2705cc495f.jpg","commodityTypeId":9,"updateTime":1649143601000,"commodityBrandId":2,"title":"sss","commodityBrandName":"GSC","fullPhoto":"/image/f31cd50d-9a69-4183-b831-1abc27e822b7.jpg;","subTitle":"sss2","createTime":1649143601000,"price":20,"commodityStatus":1,"deleteStatus":0,"commodityVerify":1,"id":30,"publishStatus":1},{"promotionType":0,"commodityNumber":6,"commodityTypeName":"等比例手办","description":"Test","photo":"/image/02916540-b282-4c74-b1af-c2fe1628be24.jpg","commodityTypeId":2,"updateTime":1649231365000,"commodityBrandId":1,"title":"Test","commodityBrandName":"万代","fullPhoto":"/image/e816d58f-c3ed-4f11-b99e-294061ce0c93.jpg;/image/a7c64821-50e1-443c-b887-b219c446c62a.jpg;/image/e5db5c7a-f6dd-4ff5-8888-e9be88fc576d.jpg;/image/1f50fe73-41d7-4c7e-befa-b9deec708a19.jpg;/image/ee544cb0-e8b0-4105-bb7c-8bc78bad630e.jpg;/image/76a0b7fe-4112-421d-9f7a-d6a26832ff5f.jpg;","subTitle":"Test","createTime":1649231365000,"price":12,"commodityStatus":1,"deleteStatus":0,"commodityVerify":1,"id":38,"publishStatus":1},{"promotionType":0,"commodityNumber":15,"commodityTypeName":"等比例手办","description":"Test","photo":"/image/f9ca9b47-f541-455a-bbcd-58f1e3d4b680.jpg","commodityTypeId":2,"updateTime":1649732613000,"commodityBrandId":1,"title":"Test3","commodityBrandName":"万代","fullPhoto":"/image/70f2d9c2-47f1-4184-b8cb-08a3eb18b5ef.jpg;","subTitle":"Test","createTime":1649732613000,"price":15,"commodityStatus":1,"deleteStatus":0,"commodityVerify":1,"id":40,"publishStatus":1}],"success":true},"basePath":"http://localhost:8081/reception/commodity/trend","startTime":1649900171416,"spendTime":535}
2022-04-14 09:36:13.818 [http-nio-8081-exec-2] INFO  com.a243.magicbazaar.config.log.LogAspect - ===============log start===============
2022-04-14 09:36:13.818 [http-nio-8081-exec-2] INFO  com.a243.magicbazaar.config.log.LogAspect - verify:success
2022-04-14 09:36:13.818 [http-nio-8081-exec-2] INFO  com.a243.magicbazaar.config.log.LogAspect - time:2022-04-14T09:36:13.818039100
2022-04-14 09:36:13.818 [http-nio-8081-exec-2] INFO  com.a243.magicbazaar.config.log.LogAspect - method:com.a243.magicbazaar.controller.reception.ReCommodityController.trend()
2022-04-14 09:36:13.818 [http-nio-8081-exec-2] INFO  com.a243.magicbazaar.config.log.LogAspect - param:[]
2022-04-14 09:36:13.818 [http-nio-8081-exec-2] INFO  com.a243.magicbazaar.config.log.LogAspect - result:Result(success=true, code=0, msg=请求成功, count=null, data=[CommodityVo(id=20, title=彩虹社 EN Whiteday Goods 2022 挂画, subTitle=【EN Whiteday Goods 2022】タペストリー, price=246.00, commodityNumber=45, description=, photo=/image/cf903df0-cb79-4cc0-a2e5-09d00f1d6467.jpg, fullPhoto=/image/161e0bd1-e026-40d1-952f-e13b00f16197.jpg;/image/7f47442a-4d54-45b1-8dd3-04a57e341232.jpg;/image/51238bdb-7278-4b11-a383-e3f14e7f7029.jpg;/image/74f154a9-ab65-4ade-ae10-eea0f7399aa5.jpg;/image/1c7409b6-631a-4f9e-a20d-aa259d2a0a10.jpg;, commodityBrandName=万代, commodityTypeName=文具办公, commodityStatus=1, previewEndTime=null, previewInfo=null, saleStartTime=null, promotionPrice=null, promotionType=0, promotionStartTime=null, promotionEndTime=null, publishStatus=1, deleteStatus=0, commodityVerify=1, createTime=2022-03-23T09:34:56, updateTime=2022-03-23T09:34:56), CommodityVo(id=21, title=彩虹社 EN Whiteday Goods 2022 亚克力立牌, subTitle=【EN Whiteday Goods 2022】アクリルスタンド, price=92.00, commodityNumber=45, description=, photo=/image/00afceb8-96e6-4814-be36-b9078c7cfcc3.jpg, fullPhoto=/image/69be3584-2990-431b-8b53-82c0164e966c.jpg;/image/518cc3ff-04c3-4d8a-93ce-ed9ada100386.jpg;/image/a8823bdd-db13-4589-8bcb-1fe223afd5d2.jpg;/image/aedd9bf8-2b31-439c-8bf0-be86c849554a.jpg;/image/06a3198b-1dab-4e04-a073-b9c58b280d28.jpg;, commodityBrandName=GSC, commodityTypeName=日用家居, commodityStatus=1, previewEndTime=null, previewInfo=, saleStartTime=null, promotionPrice=null, promotionType=0, promotionStartTime=null, promotionEndTime=null, publishStatus=1, deleteStatus=0, commodityVerify=1, createTime=2022-03-23T09:35:43, updateTime=2022-03-23T09:35:43), CommodityVo(id=22, title=彩虹社 EN Whiteday Goods 2022 亚克力钥匙圈, subTitle=【EN Whiteday Goods 2022】アクリルキーホルダー, price=85.00, commodityNumber=45, description=, photo=/image/a14bd400-a0f3-465f-947b-24e46d943a20.jpg, fullPhoto=/image/6484fa89-9711-4d65-ae9e-e435f9e04efc.jpg;, commodityBrandName=MaxFactory, commodityTypeName=角色周边, commodityStatus=1, previewEndTime=null, previewInfo=null, saleStartTime=null, promotionPrice=null, promotionType=0, promotionStartTime=null, promotionEndTime=null, publishStatus=1, deleteStatus=0, commodityVerify=1, createTime=2022-03-23T09:36:14, updateTime=2022-03-23T09:36:14), CommodityVo(id=23, title=约会大作战 精灵再临 七罪 新春旗袍Ver., subTitle=约会大作战 精灵再临 七罪 新春旗袍Ver., price=960.00, commodityNumber=45, description=, photo=/image/7c98949d-5eff-4636-ba59-b98fcd487c2b.jpg, fullPhoto=/image/25b097fb-def9-47f0-bd01-65d7ceda9532.jpg;/image/a6bdc812-b055-469f-96d8-e808ab073bf7.jpg;/image/f49a437b-e559-47af-9f4f-4b7f0af02d1a.jpg;/image/ca074191-11d3-4aad-946f-bb13a4230d31.jpg;, commodityBrandName=MEDICOM TOY, commodityTypeName=等比例手办, commodityStatus=1, previewEndTime=null, previewInfo=, saleStartTime=null, promotionPrice=null, promotionType=0, promotionStartTime=null, promotionEndTime=null, publishStatus=1, deleteStatus=0, commodityVerify=1, createTime=2022-03-23T09:37:18, updateTime=2022-03-23T09:37:18), CommodityVo(id=26, title=青春猪头少年不会梦到怀梦美少女 樱岛麻衣 异色礼服Ver., subTitle=青春ブタ野郎はゆめみる少女の夢を見ない 桜島麻衣～カラードレスver. ～, price=960.00, commodityNumber=45, description=, photo=/image/5fd27130-c35c-4dc8-ba97-9e98fb80e22b.jpg, fullPhoto=/image/290d7673-7f47-4e7e-8b01-34cdc14c4194.jpg;/image/8ad36e3b-cec7-43b1-9488-3ba5f5d1d567.jpg;/image/666c6f19-1fd1-49df-8230-af4a521dc91a.jpg;/image/1e52e3ce-32f9-47fb-83dc-ecf5ea47dcf3.jpg;/image/f121d1c9-54a3-47e3-b33b-014e367e3473.jpg;/image/52cfb45d-b729-48e0-8743-63b7f1d38b56.jpg;, commodityBrandName=ORANGE ROUGE, commodityTypeName=等比例手办, commodityStatus=1, previewEndTime=null, previewInfo=null, saleStartTime=null, promotionPrice=null, promotionType=0, promotionStartTime=null, promotionEndTime=null, publishStatus=1, deleteStatus=0, commodityVerify=1, createTime=2022-03-23T09:40:34, updateTime=2022-03-23T09:40:34), CommodityVo(id=30, title=sss, subTitle=sss2, price=20.00, commodityNumber=101, description=, photo=/image/7c703874-1608-4de6-9e7f-0a2705cc495f.jpg, fullPhoto=/image/f31cd50d-9a69-4183-b831-1abc27e822b7.jpg;, commodityBrandName=GSC, commodityTypeName=拼装模型, commodityStatus=1, previewEndTime=null, previewInfo=null, saleStartTime=null, promotionPrice=null, promotionType=0, promotionStartTime=null, promotionEndTime=null, publishStatus=1, deleteStatus=0, commodityVerify=1, createTime=2022-04-05T15:26:41, updateTime=2022-04-05T15:26:41), CommodityVo(id=38, title=Test, subTitle=Test, price=12.00, commodityNumber=6, description=Test, photo=/image/02916540-b282-4c74-b1af-c2fe1628be24.jpg, fullPhoto=/image/e816d58f-c3ed-4f11-b99e-294061ce0c93.jpg;/image/a7c64821-50e1-443c-b887-b219c446c62a.jpg;/image/e5db5c7a-f6dd-4ff5-8888-e9be88fc576d.jpg;/image/1f50fe73-41d7-4c7e-befa-b9deec708a19.jpg;/image/ee544cb0-e8b0-4105-bb7c-8bc78bad630e.jpg;/image/76a0b7fe-4112-421d-9f7a-d6a26832ff5f.jpg;, commodityBrandName=万代, commodityTypeName=等比例手办, commodityStatus=1, previewEndTime=null, previewInfo=null, saleStartTime=null, promotionPrice=null, promotionType=0, promotionStartTime=null, promotionEndTime=null, publishStatus=1, deleteStatus=0, commodityVerify=1, createTime=2022-04-06T15:49:25, updateTime=2022-04-06T15:49:25), CommodityVo(id=40, title=Test3, subTitle=Test, price=15.00, commodityNumber=15, description=Test, photo=/image/f9ca9b47-f541-455a-bbcd-58f1e3d4b680.jpg, fullPhoto=/image/70f2d9c2-47f1-4184-b8cb-08a3eb18b5ef.jpg;, commodityBrandName=万代, commodityTypeName=等比例手办, commodityStatus=1, previewEndTime=null, previewInfo=null, saleStartTime=null, promotionPrice=null, promotionType=0, promotionStartTime=null, promotionEndTime=null, publishStatus=1, deleteStatus=0, commodityVerify=1, createTime=2022-04-12T11:03:33, updateTime=2022-04-12T11:03:33)])
2022-04-14 09:36:13.820 [http-nio-8081-exec-2] INFO  com.a243.magicbazaar.config.log.LogAspect - execution time:64ms
2022-04-14 09:36:13.820 [http-nio-8081-exec-2] INFO  com.a243.magicbazaar.config.log.LogAspect - ===============log end===============
